slot_id,zone,slot_type,distance_m,walking_time_min,parking_fee,occupancy,availability,distance_destination_m,traffic_level,weather,ev_charging,reserved,recommended
S072,B,Compact,51,1.03,40,60,1,892,Medium,Clear,0,1,0
S001,B,Large,959,16.13,10,20,0,646,Low,Cloudy,0,0,0
S005,B,EV,443,7.48,10,67,1,1001,Low,Rain,1,0,1
S003,B,Standard,355,5.8,80,59,0,601,Low,Clear,0,0,0
S065,B,Standard,195,3.13,100,79,1,1169,Medium,Clear,0,0,0
S004,C,Standard,579,9.63,50,26,1,422,Medium,Clear,0,0,1
S099,C,Standard,577,9.67,20,55,1,697,Medium,Clear,0,0,0
S096,B,Large,357,5.82,40,53,1,1146,Low,Clear,0,0,0
S064,C,Standard,997,16.9,40,66,1,382,Low,Cloudy,0,0,0
S098,C,EV,720,11.9,50,14,0,442,Low,Cloudy,1,0,0
S089,B,Standard,389,6.19,80,48,1,1179,Low,Rain,1,0,0
S010,D,EV,968,16.31,30,67,0,1174,Medium,Clear,1,0,0
S021,C,Standard,401,7.25,100,18,0,444,Low,Clear,0,0,0
S046,D,Large,859,13.97,100,32,0,84,Medium,Cloudy,0,0,0
S091,C,EV,258,4.26,30,56,0,206,Medium,Clear,1,0,0
S027,C,EV,254,4.55,80,45,1,953,Low,Cloudy,1,0,1
S066,B,Standard,674,11.4,20,40,1,1016,Low,Clear,0,0,0
S041,C,Standard,739,12.5,40,93,0,445,Medium,Cloudy,1,0,0
S013,A,Compact,770,12.84,40,32,0,256,Medium,Clear,1,0,0
S009,A,Standard,685,10.62,40,65,1,670,High,Clear,0,0,0
S036,B,Standard,64,1.14,80,80,1,854,Low,Cloudy,0,0,1
S086,D,Standard,907,15.23,10,55,1,511,Medium,Cloudy,0,1,0
S090,D,Standard,477,8.29,60,67,1,301,Low,Rain,0,0,1
S058,D,Standard,525,8.52,30,45,1,916,Low,Clear,0,0,0
S054,A,Standard,347,6.29,80,77,1,258,Low,Clear,0,0,1
S012,D,Standard,606,10.01,60,97,1,1004,Low,Clear,0,0,0
S081,D,Standard,143,2.24,100,69,0,588,Medium,Clear,1,0,0
S078,B,Compact,156,2.38,50,23,1,884,Low,Cloudy,0,0,1
S014,D,Standard,468,8.11,60,34,0,552,Medium,Clear,0,0,0
S034,A,Standard,327,5.12,10,80,1,1005,Low,Clear,0,0,1
S053,A,EV,177,3.14,100,88,1,563,Low,Clear,1,0,1
S020,A,EV,508,8.22,10,53,1,629,High,Rain,1,0,0
S075,B,EV,87,1.44,100,55,0,889,Medium,Rain,1,0,0
S016,B,Large,658,10.51,30,22,1,1035,Medium,Cloudy,1,0,0
S095,C,Standard,247,4.35,40,71,0,132,Low,Clear,1,0,0
S070,D,Compact,753,12.5,20,28,0,1115,Low,Clear,0,0,0
S056,B,Standard,406,6.93,60,21,1,205,Medium,Clear,0,0,1
S083,A,Compact,56,1.0,100,99,0,502,High,Clear,1,0,0
S058,A,Standard,605,10.24,100,57,1,666,Low,Rain,1,0,0
S004,B,Compact,381,6.34,80,42,1,673,Medium,Clear,0,0,0
S004,B,Standard,568,9.69,80,88,1,556,High,Rain,0,0,0
S020,B,Standard,243,4.21,100,46,1,671,High,Cloudy,0,0,0
S010,C,Large,365,6.14,50,15,1,1146,High,Clear,1,0,0
S024,A,Standard,50,1.0,30,98,1,342,Medium,Clear,0,0,1
S099,C,Standard,111,1.72,20,90,1,704,Low,Rain,0,0,1
S026,C,Standard,392,6.3,30,52,1,986,High,Clear,0,0,0
S037,D,Standard,650,11.26,30,59,1,806,High,Clear,0,0,0
S085,A,Standard,67,1.35,30,55,1,1045,Medium,Clear,1,0,1
S054,A,EV,669,11.16,30,82,0,716,Low,Cloudy,1,1,0
S021,B,Standard,696,11.43,40,37,1,109,Medium,Clear,0,0,1
S074,B,Standard,420,6.76,80,76,1,376,Low,Clear,0,0,1
S038,D,Standard,871,14.55,10,20,0,848,Medium,Clear,1,0,0
S046,C,Compact,628,11.02,80,29,1,834,Medium,Clear,0,0,0
S004,B,Large,654,10.9,80,96,1,816,Medium,Clear,0,1,0
S060,B,Compact,699,12.01,60,39,1,568,Medium,Clear,0,0,0
S057,A,Compact,750,12.58,30,45,1,687,Medium,Clear,0,0,0
S045,A,EV,620,10.5,20,85,0,132,Medium,Clear,1,0,0
S020,B,Large,748,12.32,60,77,1,77,High,Clear,0,0,0
S017,A,Compact,284,4.67,100,97,1,315,Medium,Clear,0,0,0
S071,D,Standard,118,1.72,20,45,1,446,Medium,Clear,0,0,1
S004,B,Compact,496,8.36,20,67,1,1011,Medium,Cloudy,0,0,0
S093,A,Standard,659,10.91,10,37,0,812,Medium,Cloudy,1,0,0
S014,D,Compact,57,1.06,10,48,1,1029,High,Rain,0,0,1
S003,A,Large,511,8.22,20,75,0,860,Low,Cloudy,0,0,0
S088,A,Compact,360,6.14,40,52,0,630,Medium,Clear,1,1,0
S080,A,Large,183,3.1,10,14,0,660,Low,Clear,0,0,0
S058,B,Standard,434,7.27,10,22,0,242,Medium,Cloudy,0,0,0
S055,C,Standard,105,1.87,40,18,0,276,High,Cloudy,0,0,0
S004,A,Standard,409,6.75,30,66,1,500,Low,Clear,0,0,1
S024,D,EV,163,3.86,10,36,1,981,Low,Clear,1,0,1
S034,B,Large,137,2.42,60,70,0,704,Medium,Rain,0,0,0
S030,B,Compact,187,3.15,20,86,0,252,High,Clear,0,0,0
S082,D,Compact,157,2.84,20,59,1,451,Low,Clear,0,0,1
S019,A,Compact,549,8.99,40,91,1,521,Medium,Clear,0,0,0
S031,C,EV,584,9.57,20,43,0,939,Low,Clear,1,0,0
S060,A,Large,193,3.46,80,94,1,228,High,Cloudy,1,0,0
S060,D,Compact,918,15.57,100,74,1,1091,Medium,Cloudy,0,0,0
S019,B,Compact,705,12.11,50,54,0,512,Medium,Cloudy,0,0,0
S049,C,Standard,105,1.32,100,96,1,884,Low,Clear,0,0,0
S063,B,Compact,669,11.11,20,43,1,658,Medium,Cloudy,0,0,0
S083,D,Standard,912,15.3,40,82,0,975,Low,Clear,0,0,0
S022,A,Standard,55,1.13,100,17,1,985,Medium,Rain,0,0,1
S024,C,Large,591,10.01,40,57,1,349,Medium,Clear,0,0,0
S076,B,Standard,496,8.01,40,45,0,400,Medium,Cloudy,0,0,0
S030,B,EV,434,7.39,80,91,0,236,High,Cloudy,1,0,0
S058,B,Standard,356,6.03,100,75,0,672,Low,Rain,0,0,0
S031,A,Standard,923,15.48,60,20,1,120,Low,Rain,0,0,0
S100,C,Standard,906,14.77,50,61,0,358,Medium,Clear,0,0,0
S064,A,Standard,688,11.19,80,45,1,1181,Medium,Clear,0,0,0
S019,A,Standard,351,6.39,100,40,0,226,Low,Clear,0,0,0
S048,A,Standard,682,11.66,10,33,1,476,Low,Clear,0,0,1
S045,D,Standard,454,7.55,30,30,1,789,Medium,Rain,0,0,1
S100,D,Standard,660,10.99,20,39,1,580,Low,Clear,0,0,1
S094,D,Standard,727,12.78,60,81,1,467,High,Clear,0,0,0
S055,C,Compact,886,14.78,10,73,1,297,Medium,Clear,0,0,0
S055,A,Standard,880,14.63,40,48,1,258,High,Clear,0,0,0
S097,A,Compact,802,13.13,10,10,1,265,High,Rain,0,0,0
S018,D,Large,611,10.11,80,51,1,762,Medium,Cloudy,0,0,0
S063,A,Standard,829,13.31,10,86,1,487,Medium,Clear,0,0,0
S092,A,EV,886,14.92,50,95,0,360,Medium,Clear,1,0,0
S047,B,Compact,559,9.69,40,14,0,432,High,Rain,0,0,0
S075,A,Compact,122,2.41,60,21,1,1030,Medium,Clear,0,0,1
S057,B,Standard,861,14.14,100,38,1,170,Low,Rain,0,1,0
S045,A,Large,613,9.53,60,12,1,456,Medium,Rain,0,0,0
S033,C,Large,314,5.34,40,70,0,294,Medium,Cloudy,0,0,0
S017,D,Standard,276,5.0,20,60,0,115,Low,Rain,0,0,0
S070,B,Standard,242,3.55,100,45,1,991,Low,Clear,0,0,0
S004,D,Standard,423,6.94,60,84,0,277,Low,Rain,0,0,0
S020,B,Compact,800,13.44,60,99,0,931,High,Clear,0,0,0
S047,B,Standard,59,1.0,20,11,1,186,Low,Clear,0,0,1
S091,B,Compact,351,5.33,20,38,1,243,Low,Clear,0,0,1
S015,C,Standard,408,6.58,100,50,1,755,Medium,Clear,0,0,0
S070,A,Large,789,12.98,80,38,1,707,High,Clear,0,0,0
S047,B,Standard,854,13.67,60,73,0,706,Low,Cloudy,0,0,0
S078,C,Standard,101,2.0,60,67,1,979,Medium,Cloudy,0,0,1
S075,B,Compact,801,13.82,60,92,0,605,Low,Rain,0,0,0
S009,A,Standard,148,2.48,20,19,1,1007,Low,Clear,1,0,1
S090,B,Standard,642,10.92,60,20,1,1089,Low,Clear,0,0,0
S016,C,Standard,62,1.0,10,16,0,1151,Medium,Rain,0,0,0
S069,A,Standard,439,7.27,10,86,1,101,Medium,Rain,0,1,0
S061,C,EV,406,6.59,20,70,1,563,Low,Cloudy,1,0,1
S010,A,Large,689,11.61,20,75,1,793,Low,Cloudy,0,0,0
S050,A,Standard,865,13.61,20,95,1,1134,Low,Clear,1,1,0
S003,D,Standard,977,16.19,30,62,0,741,High,Clear,0,0,0
S077,D,Standard,60,1.19,100,74,0,592,Medium,Rain,0,1,0
S094,D,Compact,130,2.24,20,36,0,459,Medium,Cloudy,1,0,0
S070,A,Standard,310,5.4,80,16,0,204,Medium,Clear,0,0,0
S081,B,Standard,55,1.0,30,74,0,682,Medium,Clear,0,1,0
S051,C,Standard,507,7.6,20,67,1,100,Low,Cloudy,0,0,1
S019,C,Large,422,7.36,40,34,0,1073,Low,Cloudy,0,0,0
S042,C,Standard,530,9.06,50,57,1,1043,Low,Clear,0,1,0
S035,D,Large,271,4.99,60,13,0,1168,High,Cloudy,1,0,0
S046,A,Standard,966,16.12,60,17,0,573,High,Clear,0,0,0
S026,D,Standard,859,14.44,10,94,0,404,Medium,Clear,0,0,0
S069,B,Standard,130,2.87,40,77,1,1118,Low,Clear,0,0,1
S093,A,Standard,972,15.64,50,69,1,851,Low,Rain,1,0,0
S064,C,Standard,564,9.53,60,13,1,889,Low,Clear,0,0,0
S037,D,Standard,109,2.18,60,17,1,305,Medium,Clear,0,0,1
S084,D,Standard,270,4.56,30,99,1,297,Medium,Clear,1,0,1
S049,B,Standard,398,6.65,10,25,1,582,High,Clear,0,0,1
S021,B,Standard,610,9.72,30,28,0,90,Medium,Clear,0,0,0
S074,D,EV,277,5.06,80,10,1,839,Low,Clear,1,0,1
S064,B,Standard,339,5.97,80,43,1,244,Low,Clear,0,0,1
S005,C,Compact,342,6.08,30,100,1,1144,Low,Cloudy,0,0,0
S100,B,Standard,859,14.31,10,54,0,357,Low,Clear,0,0,0
S070,B,Standard,242,3.94,50,72,1,125,High,Cloudy,0,0,1
S090,D,Standard,523,8.71,10,15,0,836,Medium,Clear,0,0,0
S004,D,Standard,306,5.61,20,45,0,844,Low,Rain,0,0,0
S039,A,Standard,555,9.17,100,75,1,279,Low,Clear,1,0,0
S035,A,Standard,437,7.73,30,87,1,134,Medium,Rain,1,0,1
S001,D,Large,664,11.02,20,17,1,446,Medium,Clear,0,0,1
S024,B,Standard,447,7.19,10,76,1,264,Medium,Clear,1,0,1
S057,B,Standard,415,6.29,10,36,0,1074,Low,Clear,1,0,0
S100,A,Standard,707,11.96,60,43,0,426,Medium,Clear,0,0,0
S070,A,Compact,339,5.88,80,37,1,461,Low,Cloudy,1,0,1
S041,A,Large,818,13.29,50,40,1,849,Medium,Cloudy,1,0,0
S054,C,Standard,358,6.41,30,26,1,459,Low,Rain,0,0,1
S046,C,Standard,327,5.04,80,92,0,265,Low,Cloudy,0,0,0
S060,A,Standard,513,8.76,40,64,1,801,Low,Clear,0,0,0
S060,B,Standard,238,4.19,10,84,1,398,Low,Rain,0,0,1
S057,A,Compact,967,16.44,60,18,0,880,Low,Cloudy,0,0,0
S031,C,Compact,227,3.19,40,66,1,703,High,Clear,1,0,1
S084,B,Standard,577,9.94,30,54,1,1071,Low,Rain,0,0,0
S024,C,Standard,973,16.17,20,15,1,1114,Medium,Rain,0,0,0
S089,B,Compact,424,6.96,100,23,1,52,Medium,Clear,0,0,1
S036,C,Standard,647,11.03,100,40,0,1167,Low,Clear,0,0,0
S085,B,Standard,809,13.77,100,63,1,1132,Medium,Clear,0,0,0
S030,B,Large,503,7.79,30,20,0,789,High,Cloudy,0,0,0
S024,B,Standard,266,4.05,80,78,0,456,Low,Cloudy,0,0,0
S030,B,Standard,91,1.88,50,11,1,67,High,Cloudy,1,0,1
S086,D,Standard,243,4.19,40,26,1,800,High,Cloudy,0,0,1
S092,C,Compact,376,6.32,60,45,1,635,High,Clear,0,0,0
S007,C,Standard,422,6.74,80,12,1,937,Low,Clear,0,0,1
S035,D,EV,514,8.7,40,72,1,381,Medium,Rain,1,0,0
S055,B,Compact,212,3.9,20,52,0,1062,Medium,Rain,0,0,0
S092,B,Standard,325,6.11,80,42,0,218,Low,Clear,0,0,0
S014,C,Standard,413,6.78,60,87,1,825,Medium,Clear,0,0,0
S010,D,Standard,691,11.78,20,38,0,898,High,Clear,0,0,0
S080,B,Standard,824,14.29,10,32,0,990,High,Clear,0,0,0
S016,B,Large,529,8.38,80,68,1,255,Low,Clear,0,0,0
S054,B,Compact,738,12.84,30,90,0,570,Low,Clear,0,0,0
S095,A,Standard,509,8.54,80,58,1,1067,Low,Clear,0,1,0
S089,D,Compact,314,5.26,80,64,1,353,Low,Cloudy,0,0,1
S077,B,Standard,588,9.64,50,84,1,164,Medium,Rain,0,0,0
S070,A,Large,435,7.14,10,37,1,713,Medium,Rain,1,0,1
S044,D,Compact,134,2.01,100,80,1,136,Medium,Cloudy,0,0,1
S073,B,Standard,757,12.33,30,81,0,1168,High,Cloudy,0,0,0
S045,C,Standard,365,6.22,20,34,0,792,Low,Clear,0,0,0
S100,A,Large,292,5.2,50,16,1,477,Medium,Clear,0,0,1
S056,A,Large,518,8.32,20,95,0,499,Medium,Cloudy,0,0,0
S084,B,Standard,929,15.27,60,82,0,835,High,Clear,0,0,0
S082,B,Standard,391,6.59,20,84,1,764,High,Clear,0,0,0
S057,A,Compact,226,3.43,100,43,1,51,Medium,Cloudy,0,0,1
S021,C,Standard,179,3.06,40,100,1,1151,High,Clear,0,0,0
S068,C,Standard,706,11.69,30,31,0,792,Medium,Rain,0,0,0
S050,D,Standard,132,1.71,10,76,1,1171,High,Rain,0,0,0
S033,B,Standard,409,6.96,80,59,1,159,Medium,Clear,0,1,0
S091,C,Standard,137,2.12,40,57,0,728,Low,Clear,0,0,0
S007,D,EV,581,9.99,100,81,0,420,High,Clear,1,0,0
S070,C,Compact,791,13.12,60,79,1,939,Low,Rain,0,1,0
S015,B,Standard,687,11.24,30,66,1,648,High,Clear,0,0,0
S082,D,Standard,520,8.66,60,34,1,1095,Medium,Clear,0,0,0
S032,D,Standard,547,9.49,100,75,0,771,Medium,Clear,0,0,0
S075,D,Standard,556,9.82,30,25,1,354,Low,Clear,0,0,1
S020,C,EV,403,6.89,30,67,1,973,Low,Cloudy,1,0,1
S088,B,Standard,465,7.57,50,50,0,885,High,Clear,0,0,0
S015,D,EV,100,1.68,40,60,0,495,Low,Cloudy,1,0,0
S048,A,Standard,649,10.79,100,30,0,981,High,Cloudy,0,0,0
S071,B,Compact,731,12.14,10,88,1,327,Medium,Clear,1,0,0
S021,A,Standard,112,1.79,40,65,1,426,Medium,Cloudy,0,0,1
S042,A,Standard,138,2.01,60,56,1,281,Medium,Rain,1,0,1
S026,D,Standard,750,12.79,20,52,1,641,Low,Cloudy,0,0,0
S014,D,Large,239,4.24,60,93,1,475,Medium,Cloudy,0,0,1
S057,C,Large,948,15.81,30,40,1,1128,Medium,Cloudy,0,0,0
S037,C,Large,650,11.21,20,24,0,490,High,Clear,0,0,0
S058,C,Compact,397,6.79,40,57,0,83,Medium,Rain,0,0,0
S021,B,Large,893,14.55,10,71,1,378,Low,Clear,0,0,0
S082,C,Standard,587,9.68,20,79,0,894,High,Clear,0,0,0
S069,A,Standard,225,4.19,20,12,1,503,Medium,Clear,0,0,1
S003,C,Compact,413,6.78,80,47,0,813,Medium,Clear,0,0,0
S087,D,Compact,825,13.54,100,96,0,1198,Medium,Cloudy,0,0,0
S090,C,Compact,950,16.05,50,67,1,572,Medium,Clear,0,0,0
S037,B,Standard,956,15.85,40,76,1,531,Medium,Rain,1,0,0
S088,B,Standard,603,10.22,20,54,1,366,Medium,Rain,0,0,1
S049,A,EV,532,8.86,40,53,1,171,Low,Clear,1,0,1
S019,B,Compact,168,2.56,10,17,0,630,Medium,Clear,0,0,0
S089,C,Standard,218,3.43,20,75,0,536,Low,Clear,1,0,0
S085,D,Large,669,10.64,100,80,1,1085,Medium,Cloudy,0,0,0
S012,B,EV,196,2.94,10,70,0,174,Low,Clear,1,0,0
S061,A,Standard,737,12.47,60,26,0,708,Low,Clear,0,0,0
S041,C,Large,486,8.46,20,80,1,1150,High,Rain,0,0,0
S033,A,EV,488,7.95,100,45,0,629,Medium,Cloudy,1,0,0
S050,B,EV,937,15.2,80,77,1,767,Medium,Clear,1,0,0
S068,B,EV,238,4.31,30,89,1,819,Medium,Cloudy,1,0,1
S071,A,Standard,209,3.83,50,30,1,953,Low,Cloudy,0,0,1
S086,C,Standard,863,14.6,100,91,1,455,Medium,Clear,0,0,0
S033,B,Standard,909,14.71,50,55,0,326,High,Clear,0,0,0
S081,D,Standard,981,16.5,100,55,1,974,Low,Clear,0,0,0
S024,B,Standard,451,7.68,50,25,0,1174,Medium,Cloudy,0,0,0
S061,C,Standard,635,10.85,10,31,0,903,Low,Clear,0,0,0
S061,B,Standard,913,15.26,40,15,1,556,Low,Clear,0,0,0
S098,A,Standard,67,1.0,80,65,0,286,High,Cloudy,0,0,0
S028,B,Standard,189,3.03,50,54,1,1043,Medium,Cloudy,0,0,1
S058,B,Large,164,3.09,100,67,1,801,Low,Rain,1,0,1
S043,C,Standard,377,6.4,100,37,1,555,Low,Cloudy,0,0,1
S041,A,Compact,274,4.17,100,26,1,214,Medium,Rain,0,1,0
S039,C,Standard,607,10.63,60,45,0,895,Medium,Clear,0,0,0
S086,B,Standard,488,8.48,100,21,1,777,Low,Cloudy,0,0,0
S049,D,EV,599,10.48,100,59,0,425,Medium,Clear,1,0,0
S017,B,Standard,767,13.12,20,68,1,1085,Medium,Clear,0,0,0
S098,C,Standard,435,6.97,20,21,0,132,Low,Cloudy,1,0,0
S070,D,Standard,570,9.6,30,71,0,480,Medium,Cloudy,0,0,0
S070,C,Standard,302,5.21,100,49,1,527,Low,Cloudy,1,0,1
S098,C,Standard,669,10.75,10,11,1,832,Low,Clear,0,0,1
S065,A,Standard,950,15.48,20,34,1,418,Low,Clear,0,0,0
S074,D,Standard,147,2.67,20,94,1,1004,Low,Clear,0,0,1
S085,B,Large,836,14.18,80,95,1,190,High,Rain,0,0,0
S005,C,Compact,120,2.71,30,83,1,769,Medium,Clear,0,0,1
S002,B,Standard,600,9.92,30,40,1,1065,High,Clear,1,0,0
S022,A,Standard,859,13.81,40,56,0,337,Medium,Rain,1,1,0
S057,A,Standard,962,15.99,40,69,1,404,Low,Clear,0,0,0
S066,D,Standard,496,8.52,40,82,1,392,Low,Clear,0,0,1
S074,A,Standard,139,2.21,20,50,0,198,High,Cloudy,1,0,0
S098,A,Large,479,8.01,30,59,0,259,Low,Clear,0,0,0
S016,B,Standard,268,4.27,60,32,0,1185,Medium,Clear,0,0,0
S051,A,Large,156,2.96,10,21,1,703,Medium,Cloudy,0,0,1
S039,A,Standard,525,8.97,40,80,1,1025,Low,Clear,0,0,0
S086,C,EV,965,15.84,60,92,0,585,Low,Cloudy,1,1,0
S076,A,Compact,503,8.23,50,31,1,1122,Low,Rain,0,1,0
S088,C,Compact,953,15.68,20,65,1,380,Low,Rain,0,0,0
S040,A,Standard,657,10.39,10,25,0,414,Low,Clear,0,0,0
S038,A,Large,964,15.84,20,67,0,60,Medium,Clear,0,0,0
S060,D,Large,593,9.35,60,81,0,558,Medium,Clear,1,0,0
S059,D,Compact,175,3.2,40,60,1,629,Medium,Clear,1,0,1
S010,C,Standard,196,3.57,60,15,1,1163,Low,Clear,0,0,1
S099,A,Compact,329,5.39,60,11,1,671,Medium,Clear,0,0,1
S064,B,Standard,73,1.28,80,71,1,950,Low,Clear,1,0,1
S063,D,Compact,770,13.15,20,51,1,767,High,Cloudy,0,0,0
S049,B,Large,169,3.05,40,52,0,1105,Medium,Clear,1,0,0
S064,D,Standard,835,14.52,20,61,1,376,Low,Cloudy,0,0,0
S032,D,Standard,701,11.76,40,67,0,123,Low,Clear,0,0,0
S007,A,Standard,346,6.2,80,29,1,300,Medium,Cloudy,0,0,1
S021,D,Compact,904,15.1,100,65,0,499,Medium,Cloudy,1,0,0
S020,B,Standard,993,16.51,30,76,1,955,Low,Clear,0,0,0
S026,D,Standard,131,2.39,30,68,0,404,Medium,Clear,0,0,0
S068,C,Standard,497,8.45,80,57,1,582,Low,Cloudy,0,0,0
S086,A,Large,961,15.83,80,44,0,345,Low,Clear,0,0,0
S015,A,Standard,769,12.57,80,17,1,347,Low,Clear,0,0,0
S085,C,Compact,968,16.16,100,85,0,351,High,Clear,0,0,0
S079,C,Standard,519,8.08,80,41,1,561,Low,Clear,1,0,0
S086,C,Large,472,7.77,30,54,1,634,Medium,Cloudy,0,0,1
S092,D,EV,594,9.61,30,94,0,423,Medium,Clear,1,0,0
S014,A,Standard,73,1.04,80,76,1,1167,Low,Rain,0,0,1
S027,C,Standard,110,1.6,30,36,1,181,High,Clear,0,1,0
S040,D,Large,872,14.76,50,12,1,959,Medium,Rain,0,0,0
S058,C,Standard,750,12.63,20,66,1,102,Low,Clear,0,1,0
S028,B,Standard,133,2.23,60,74,0,278,Medium,Cloudy,0,0,0
S026,B,Large,274,4.45,80,29,1,689,High,Clear,0,0,0
S063,A,EV,729,12.46,30,80,0,846,High,Cloudy,1,0,0
S066,D,Compact,235,4.19,50,50,0,840,Medium,Clear,0,0,0
S025,B,Standard,424,7.03,80,10,1,544,Medium,Rain,0,0,1
S003,B,Standard,121,2.42,50,83,1,902,Low,Clear,0,0,1
S072,D,Standard,123,1.99,20,85,0,720,High,Clear,0,0,0
S044,C,Large,946,15.83,100,13,0,1144,Low,Clear,0,0,0
S097,D,Large,390,6.33,20,80,1,238,Low,Cloudy,1,1,0
S042,C,Large,202,3.25,40,19,0,712,High,Clear,1,0,0
S099,B,Standard,145,2.23,40,95,1,57,Low,Cloudy,0,0,1
S006,B,Compact,614,10.44,100,98,1,381,Medium,Clear,0,0,0
S039,B,Standard,494,8.35,30,38,0,1089,Medium,Clear,0,0,0
S052,A,Standard,735,11.93,10,24,1,715,High,Cloudy,0,0,0
S023,A,Large,159,2.82,40,28,1,718,Low,Clear,0,0,1
S089,A,Standard,507,8.99,10,67,1,1166,Medium,Clear,0,0,0
S050,D,Compact,877,14.42,60,62,1,210,Low,Clear,0,0,0
S043,B,Compact,100,1.45,40,55,1,400,Low,Clear,0,1,0
S019,B,EV,426,7.1,60,27,1,366,High,Clear,1,0,1
S069,D,Large,814,13.98,50,12,1,986,Medium,Clear,1,1,0
S051,A,Large,122,1.9,50,79,0,67,Low,Clear,0,1,0
S011,D,Standard,261,4.9,60,31,1,535,Low,Clear,0,0,1
S012,A,Standard,481,7.7,50,64,1,416,Low,Clear,1,0,1
S074,B,Standard,773,12.94,60,73,1,400,Medium,Clear,0,0,0
S008,C,Standard,812,13.02,10,50,0,577,Low,Clear,0,0,0
S024,A,Compact,217,3.34,30,94,1,921,Low,Clear,0,0,1
S092,B,Compact,824,13.67,60,17,0,982,Low,Cloudy,0,0,0
S041,B,Standard,380,6.41,40,74,1,319,High,Clear,0,0,0
S036,C,Standard,791,13.56,40,12,1,920,Medium,Cloudy,0,0,0
S085,B,Standard,800,13.12,100,38,1,1141,Medium,Clear,0,0,0
S072,B,Compact,836,14.06,10,79,1,1103,Low,Clear,1,0,0
S055,A,Compact,543,8.65,60,27,1,365,Medium,Clear,0,0,1
S009,A,Compact,192,3.5,50,67,0,786,High,Clear,0,0,0
S047,C,Standard,631,10.91,100,10,1,213,Medium,Clear,0,0,0
S015,C,Standard,494,8.54,30,31,0,975,Low,Rain,0,1,0
S048,B,Large,873,14.86,40,32,1,369,High,Clear,0,0,0
S082,A,Large,443,7.36,100,17,0,1087,Medium,Clear,0,0,0
S042,C,Standard,561,9.43,100,38,1,328,Low,Clear,0,0,0
S060,C,Compact,735,12.22,30,53,1,481,Medium,Rain,0,0,0
S084,D,Standard,897,14.94,30,71,1,717,Low,Clear,1,0,0
S070,C,Compact,670,10.94,20,28,1,683,Low,Clear,0,0,1
S012,B,Large,764,12.82,30,68,1,571,High,Clear,0,0,0
S002,A,Compact,746,12.56,60,89,0,1013,Medium,Cloudy,1,0,0
S007,C,Standard,852,14.5,80,28,1,407,Medium,Cloudy,0,0,0
S080,D,Standard,377,6.4,20,31,1,1086,High,Clear,0,0,0
S003,A,Compact,653,11.15,100,92,0,774,Medium,Rain,1,0,0
S003,C,Compact,308,4.91,80,77,0,722,Medium,Cloudy,0,0,0
S027,D,Compact,883,15.14,10,14,0,281,High,Rain,0,0,0
S040,C,Compact,486,8.03,50,14,0,520,Medium,Cloudy,1,0,0
S033,A,Standard,767,12.17,20,34,1,688,Low,Clear,0,0,0
S092,A,EV,613,10.1,80,33,0,609,High,Clear,1,0,0
S001,A,Large,398,6.81,30,10,1,622,Low,Cloudy,0,0,1
S008,B,Standard,742,12.39,50,37,0,651,Low,Clear,0,0,0
S032,C,Compact,999,16.07,30,56,0,304,Low,Cloudy,0,0,0
S048,B,Standard,864,14.46,30,94,1,651,Medium,Rain,0,0,0
S004,A,Standard,564,9.44,20,69,1,329,High,Clear,1,0,0
S094,D,Standard,498,8.01,100,28,0,166,Medium,Cloudy,0,0,0
S070,C,Compact,448,7.64,10,96,1,659,Low,Clear,0,0,1
S019,B,Large,645,10.71,100,23,0,901,Low,Clear,1,0,0
S032,C,Compact,263,3.8,80,79,0,347,Medium,Cloudy,0,0,0
S009,D,Standard,595,10.13,30,17,0,965,Low,Clear,0,0,0
S012,B,Standard,611,10.24,60,46,1,567,Medium,Cloudy,1,0,0
S011,A,Standard,338,6.09,100,95,1,427,Medium,Clear,0,1,0
S046,B,Standard,890,14.57,100,81,1,475,Medium,Cloudy,0,0,0
S016,C,Large,308,5.06,20,19,1,586,Medium,Clear,0,0,1
S001,C,EV,307,5.44,100,76,1,602,Low,Clear,1,0,0
S063,C,Standard,437,7.01,60,22,1,218,Medium,Clear,0,1,0
S021,C,Compact,833,14.19,60,48,1,564,Low,Clear,0,0,0
S030,A,EV,743,12.7,80,73,0,479,Low,Cloudy,1,0,0
S013,B,Standard,594,9.99,30,39,0,618,Medium,Clear,0,1,0
S034,A,Large,314,5.18,80,13,1,132,Low,Rain,0,0,1
S004,A,Compact,362,5.84,60,54,1,379,Low,Clear,0,1,0
S028,A,Compact,89,1.27,80,15,1,740,Low,Clear,0,0,1
S095,C,Standard,869,14.58,50,25,1,506,Medium,Clear,0,0,0
S059,C,Compact,259,3.45,10,31,1,402,Low,Cloudy,0,0,1
S027,C,Large,321,5.18,30,100,1,393,Low,Cloudy,0,0,1
S069,B,Standard,185,2.87,60,30,0,1167,Low,Clear,0,0,0
S025,D,Standard,648,10.5,10,74,1,811,Medium,Clear,0,0,0
S003,C,Standard,109,1.87,80,39,1,247,Medium,Cloudy,0,0,1
S097,B,Large,559,8.88,10,33,1,128,Medium,Clear,0,0,1
S068,C,Standard,725,12.44,50,73,1,727,Medium,Clear,0,0,0
S025,C,Large,564,9.67,50,22,0,600,Medium,Cloudy,0,1,0
S020,A,Standard,64,1.47,40,35,1,869,High,Clear,0,0,1
